id,title,price,promo_price,url
4312117,Биологически активная добавка VPLAB Лецитин 120капсул,1289.0,807.0,https://www.detmir.ru/product/index/id/4312117/
3608434,Биологически активная добавка Фортамин для мужчин 30капсул,265.0,,https://www.detmir.ru/product/index/id/3608434/
4196390,Чай WILLIAMS Assam crystal,495.0,396.0,https://www.detmir.ru/product/index/id/4196390/
4297955,Фитококтейль FIT AND JOY Slim Effect Rocky Road 90 г,1050.0,376.0,https://www.detmir.ru/product/index/id/4297955/
4723279,Каша быстрого приготовления Алтайплод кукурузно-кедровая с кунжутом черникой медом 200 г,702.0,372.0,https://www.detmir.ru/product/index/id/4723279/
3303460,Мармелад ЧУДДИКИ Карандаши Фру-Фру 85г в ассортименте,155.9,,https://www.detmir.ru/product/index/id/3303460/
4880911,Воздушный зефир для десертов Сладкая сказка PUSHEEN 125г х 3 шт,515.0,412.0,https://www.detmir.ru/product/index/id/4880911/
4570461,Набор посуды PRIORITY из 3-х предметов Три кота. Нотки,1599.0,1199.0,https://www.detmir.ru/product/index/id/4570461/
3689575,Кисель Леовит Витаминный форте 100г 5пакетов,145.9,,https://www.detmir.ru/product/index/id/3689575/
3341295,Биологически активная добавка Vita Stars Комплекс витаминно-минеральный Кальций D3+ лесные ягоды 30капсул,411.0,389.0,https://www.detmir.ru/product/index/id/3341295/
3433313,Чипсы Dr. Korner цельнозерновые рисовые c горошком и чечевицей 50г,54.9,,https://www.detmir.ru/product/index/id/3433313/
3766321,Кружка Creature Cups со Львом Creature Cups,1689.0,1351.0,https://www.detmir.ru/product/index/id/3766321/
3842296,Соска ПОМА 2511 2шт Пома,311.0,279.0,https://www.detmir.ru/product/index/id/3842296/
3334826,Фартук нагрудный BABOO Me to you с карманом с 9месяцев 11-103,389.0,,https://www.detmir.ru/product/index/id/3334826/
3426691,Витамин С Actifruit апельсин 2.5г*10шт,18.9,15.9,https://www.detmir.ru/product/index/id/3426691/
4302657,Биологически активная добавка ARUM L-Карнитин,499.0,399.0,https://www.detmir.ru/product/index/id/4302657/
4696038,Набор посуды детский Sima-Land Баброскины Лиза миска кружка тарелка,2166.0,758.0,https://www.detmir.ru/product/index/id/4696038/
4707955,Халва Компас Здоровья льняная на фруктозе 250 г,158.1,142.1,https://www.detmir.ru/product/index/id/4707955/
3746399,Нагрудник Uviton непромокаемый 6 мес+ Дино 0237,285.0,,https://www.detmir.ru/product/index/id/3746399/
3856205,Нимблер Пома синий,842.0,757.0,https://www.detmir.ru/product/index/id/3856205/
4753775,Жевательная резинка Орбит Сочное яблоко XXL 5 шт по 20.4г,248.0,223.0,https://www.detmir.ru/product/index/id/4753775/
3426719,Гематоген Асна с кедровым орехом 40г,34.9,25.9,https://www.detmir.ru/product/index/id/3426719/
3759034,Поильник Skip Hop детский с трубочкой Божья коровка Ливи,1299.0,935.0,https://www.detmir.ru/product/index/id/3759034/
3819296,Молокоотсос Baby Planet 8160 Baby Planet,1870.0,897.0,https://www.detmir.ru/product/index/id/3819296/
3976719,Нагрудник Miyoumi силиконовый - Deep Space Miyoumi,916.0,641.0,https://www.detmir.ru/product/index/id/3976719/
4305054,Напиток Absolute Nature «Весёлый Круг» - груша дюшес 2 шт и игрушка-растушка в каждой пробке,465.0,395.0,https://www.detmir.ru/product/index/id/4305054/
4802485,Вода ТБАУ ПЭТ 5000 мл 2 шт,373.0,335.0,https://www.detmir.ru/product/index/id/4802485/
4816328,Сок осветленный Беллакт яблочно-грушевый 200 мл х 9 шт,389.0,,https://www.detmir.ru/product/index/id/4816328/
3473891,Бутылочка Baby Land с ручками 240мл с силиконовой соской Air System голубой,439.0,263.0,https://www.detmir.ru/product/index/id/3473891/
3639211,Биологически активная добавка Юг-здоровья друг Ферропан 2 28капсул,445.0,377.0,https://www.detmir.ru/product/index/id/3639211/
3842151,Соска ПОМА 1911 2шт Пома,292.0,262.0,https://www.detmir.ru/product/index/id/3842151/
4054902,Пюре фруктовое Rudolfs Яблоко-Слива 190гр*6шт,883.0,794.0,https://www.detmir.ru/product/index/id/4054902/
4707816,Масло Компас Здоровья Элексир Омега 3 для сосудов 200мл,377.0,339.0,https://www.detmir.ru/product/index/id/4707816/
3549984,Бутылочка для кормления Tommy Lise Feathery Mood Tommy Lise,570.0,273.0,https://www.detmir.ru/product/index/id/3549984/
4707951,Сушки Компас Здоровья морковные 200г,71.5,,https://www.detmir.ru/product/index/id/4707951/
4094073,Чернослив Щелкунов без косточки 120 гр,258.0,190.0,https://www.detmir.ru/product/index/id/4094073/
4180018,Витаминно-минеральный комплекс Талантики для улучшения пищеварения с малиновым соком 80г,547.0,327.0,https://www.detmir.ru/product/index/id/4180018/
4604661,Бутылочка для кормления Baby Land 2шт 80мл и 150мл зеленые,699.0,419.0,https://www.detmir.ru/product/index/id/4604661/
3702195,Ниблер ROXY-KIDS для прикорма с силиконовой сеточкой Monkey,383.0,,https://www.detmir.ru/product/index/id/3702195/
4103194,L-Карнитин BiotechUSA L-Carnitine Effervescent 20 таблеток Черника - малина,1219.0,677.0,https://www.detmir.ru/product/index/id/4103194/
3426695,Биологически активная добавка Артроверон 5в1 60капсул,1299.0,259.0,https://www.detmir.ru/product/index/id/3426695/
3728581,Снек Bob Snail Фруктовый хурма в молочном бельгийском шоколаде без добавленного сахара 30г,104.9,73.9,https://www.detmir.ru/product/index/id/3728581/
4541883,Кружка PRIORITY Как приручить Дракона,385.0,269.0,https://www.detmir.ru/product/index/id/4541883/
3453511,Рыбный жир Биоконтур 330мг с экстрактами ромашки зверобоя и календулы 100капсул,74.9,,https://www.detmir.ru/product/index/id/3453511/
3284506,Батончик Take a Slim Bite фруктово-ягодный малина 30г,69.9,55.9,https://www.detmir.ru/product/index/id/3284506/
4334762,Варенье Te Gusto абрикос с яблочным соком 300г,249.0,,https://www.detmir.ru/product/index/id/4334762/
3294932,Масло Алтай-Селигор льняное 250мл,211.0,147.7,https://www.detmir.ru/product/index/id/3294932/
3842023,Биологически активная добавка Здравсити Гинкго билоба красный виноград 300мг*30капсул,181.9,,https://www.detmir.ru/product/index/id/3842023/
4710393,Морс сухой Алтайплод витаминизированный Клюквенный 500 г,911.0,510.0,https://www.detmir.ru/product/index/id/4710393/
4876829,Пюре детское Беллакт тыквенное без сахара 100 г с 5 месяцев 6 шт,346.0,294.0,https://www.detmir.ru/product/index/id/4876829/
4717473,Набор ND PLAY Миньоны 2 Ленивые,785.0,,https://www.detmir.ru/product/index/id/4717473/
3506042,Бутылка Sistema Hydrate 330мл Sistema,619.0,,https://www.detmir.ru/product/index/id/3506042/
3574541,Форма для запекания Thun1794 a.s. P1941185JQ18143311 Thun1794 a.s.,1049.0,944.0,https://www.detmir.ru/product/index/id/3574541/
4696065,Набор посуды детский Доляна Лисенок миска тарелка кружка,1379.0,717.0,https://www.detmir.ru/product/index/id/4696065/
4484942,Батончик Smartbar Slim мюсли с ягодой годжи 6 шт. х 25 г,399.0,199.0,https://www.detmir.ru/product/index/id/4484942/
4048688,Нагрудник Фабрика Бамбук,989.0,375.0,https://www.detmir.ru/product/index/id/4048688/
4576172,Кружка PRIORITY Чебурашка и крокодил Гена 200 мл,370.0,259.0,https://www.detmir.ru/product/index/id/4576172/
3486057,Кружка Be Happy Лера,539.0,404.0,https://www.detmir.ru/product/index/id/3486057/
3341985,Биологически активная добавка Эвалар СпортЭксперт Глюкозамин Хондроитин 120капсул,1449.0,,https://www.detmir.ru/product/index/id/3341985/
3356976,Биологически активная добавка Биокор Драже Магний+B6 60шт,249.0,174.9,https://www.detmir.ru/product/index/id/3356976/
3793345,Набор столовых приборов Skip Hop Дракон Диллон Skip Hop,1499.0,1064.0,https://www.detmir.ru/product/index/id/3793345/
3967546,Биологически активная добавка Littoral Витамнорма-тонус 60капсул,369.0,,https://www.detmir.ru/product/index/id/3967546/
4710502,Кисель сухой Алтайплод витаминизированный Черносмородиновый 500 г,713.0,399.0,https://www.detmir.ru/product/index/id/4710502/
3601934,Специализированный пищевой продукт pureprotein bcaa 2 PUREPROTEIN 1 лесные ягоды 200г,899.0,773.0,https://www.detmir.ru/product/index/id/3601934/
3341885,Биологически активная добавка Эвалар Гинеколь 40таблеток,269.0,203.0,https://www.detmir.ru/product/index/id/3341885/
3731396,Чай SIMON LEVELT Darjeeling finest черный 90г,981.0,783.0,https://www.detmir.ru/product/index/id/3731396/
4861241,Нагрудник для кормления Moro Baby силиконовый бежевый.,1000.0,440.0,https://www.detmir.ru/product/index/id/4861241/
4523136,Нагрудник Mjolk Babe двусторонний,775.0,658.0,https://www.detmir.ru/product/index/id/4523136/
4657066,Нагрудник Mjolk Двусторонний Ёлочки,775.0,,https://www.detmir.ru/product/index/id/4657066/
3871535,Продукт пищевой Shaper Extra-Fit Amphora V капучино 250г,1285.0,771.0,https://www.detmir.ru/product/index/id/3871535/
4238021,Пюре Груша без сахара Habibi 6*100г,324.0,249.0,https://www.detmir.ru/product/index/id/4238021/
3967536,Биологически активная добавка Littoral Феррум Альга плюс 60капсул,305.0,,https://www.detmir.ru/product/index/id/3967536/
3498543,Биологически активная добавка Swiss Energy Джоинт Кеа 20таблеток,549.0,,https://www.detmir.ru/product/index/id/3498543/
3601913,Специализированный пищевой продукт PUREPROTEIN Протеин сывороточный шоколадный пломбир 420г,999.0,699.0,https://www.detmir.ru/product/index/id/3601913/
4054919,Соска Babyono для бутылочек с широким горлышком средний поток Арт.1205,280.0,,https://www.detmir.ru/product/index/id/4054919/
4127862,Какао порошок Какао как Какао Банан-орех 200г,449.0,381.0,https://www.detmir.ru/product/index/id/4127862/
4334556,Бутылка для воды Uniglodis Складная сиреневая,265.0,190.0,https://www.detmir.ru/product/index/id/4334556/
3866436,Бутылка для воды и напитков WOWBOTTLES Health and fitness anatomic c классической крышкой 700 мл WOWBOTTLES,443.0,354.0,https://www.detmir.ru/product/index/id/3866436/
3430103,Конфеты Bob Snail натуральные без сахара яблоко-черника 30г,105.9,63.5,https://www.detmir.ru/product/index/id/3430103/
4664360,Мармелад жевательный HARIBO Паста Фрутта Кислая 100г,145.9,,https://www.detmir.ru/product/index/id/4664360/
4052930,Соска Babyono для бутылочек с широким горлышком очень быстрый поток Арт.1207,283.0,225.0,https://www.detmir.ru/product/index/id/4052930/
4334947,Нагрудник Mjolk Mini Ёжики/Печенье 2 шт.,1058.0,952.0,https://www.detmir.ru/product/index/id/4334947/
4756605,Подарочный набор пряников Вкусный подарок имбирных ручной работы на Выпускной 18х12 см,394.0,197.0,https://www.detmir.ru/product/index/id/4756605/
4861208,Нагрудник для кормления Moro Baby силиконовый голубой,1000.0,440.0,https://www.detmir.ru/product/index/id/4861208/
3473907,Бутылочка Baby Land с ручками 150мл с силиконовой анатомической соской Air System красный,559.0,363.0,https://www.detmir.ru/product/index/id/3473907/
4707248,Тарелка Everyday baby силиконовая маленькая морская волна,1450.0,1199.0,https://www.detmir.ru/product/index/id/4707248/
3418985,Батончик SCHWARZ протеиновый клубника ИМО в йогурте 50г,145.1,124.9,https://www.detmir.ru/product/index/id/3418985/
3480620,Семена Nutvill белого кунжута 500г,335.0,233.0,https://www.detmir.ru/product/index/id/3480620/
3756710,Нагрудник Mum and Baby непромокаемый Леопард на кнопке Mum and Baby,374.0,,https://www.detmir.ru/product/index/id/3756710/
3788531,Биологически активная добавка Mirrolla Аква Д3 15000 МЕ 10мл,359.0,,https://www.detmir.ru/product/index/id/3788531/
1180881,Бутылочка Курносики 125 мл в ассортименте,215.0,159.0,https://www.detmir.ru/product/index/id/1180881/
3341905,Биологически активная добавка Эвалар Кардиоактив Омега-3 30капсул,409.0,309.0,https://www.detmir.ru/product/index/id/3341905/
3426709,Биологически активная добавка Swiss Energy Актив шипучие 20таблеток,489.0,399.0,https://www.detmir.ru/product/index/id/3426709/
3480597,Паста Nutvill Урбеч из ядер фундука 180г,425.0,,https://www.detmir.ru/product/index/id/3480597/
3341900,Биологически активная добавка Эвалар Калий+Магний Форте 60таблеток,355.0,,https://www.detmir.ru/product/index/id/3341900/
3342015,Биологически активная добавка Эвалар Турбослим блокатор калорий 40таблеток,539.0,487.0,https://www.detmir.ru/product/index/id/3342015/
3543609,Бутылочка для кормления Мамина радость с ручками и соской 270 мл,364.0,302.0,https://www.detmir.ru/product/index/id/3543609/
3430042,Печенье Take a Slim Bite матча 115г,129.9,,https://www.detmir.ru/product/index/id/3430042/
3872134,Набор платочков-слюнявчиков Mjolk Кокосы 5 шт. 20*20 Mjolk,376.0,,https://www.detmir.ru/product/index/id/3872134/
4294183,Макароны детские Barbie с томатом и базиликом,204.0,153.0,https://www.detmir.ru/product/index/id/4294183/
4696028,Набор посуды детский Доляна Зайчонок миска кружка тарелка,1379.0,717.0,https://www.detmir.ru/product/index/id/4696028/
3295006,Печенье Рототайка на сорбите кукурузное с семенами чиа 200г,178.9,,https://www.detmir.ru/product/index/id/3295006/
3967555,Фиточай Fitera Супер Слим 30пакетиков,118.9,86.9,https://www.detmir.ru/product/index/id/3967555/
4045007,Смесь для приготовления RISTORA Десерт Шоколадный пудинг 360 гр / 2х180гр,625.0,468.0,https://www.detmir.ru/product/index/id/4045007/
3375796,Биологически активная добавка Алфавит 50+ 60таблеток,479.0,401.0,https://www.detmir.ru/product/index/id/3375796/
3518627,Пакет для питания Twistshake Мраморный 3х100 мл,1189.0,796.0,https://www.detmir.ru/product/index/id/3518627/
4242621,Закваска Свой йогурт Прикорм №1 5 шт.,838.0,419.0,https://www.detmir.ru/product/index/id/4242621/
4658896,Бутылка STOR Капитан Америка 400 мл 281944,519.0,,https://www.detmir.ru/product/index/id/4658896/
4723403,БАД для улучшения пищеварения Milamed комплекс для печени 30 капсул,1400.0,972.0,https://www.detmir.ru/product/index/id/4723403/
3649408,Малина Vitazine сублимированная целые ягоды 20г,389.0,349.0,https://www.detmir.ru/product/index/id/3649408/
4543192,Кофе молотый Movenpick El Autentico 500г,2627.0,1050.0,https://www.detmir.ru/product/index/id/4543192/
3518619,Ложка Twistshake Белый 2шт,525.0,393.0,https://www.detmir.ru/product/index/id/3518619/
3731382,Джем ALCE NERO Био из сливы 270г,779.0,,https://www.detmir.ru/product/index/id/3731382/
3950301,Молокоотсос Baby Land ручной розовый,749.0,449.0,https://www.detmir.ru/product/index/id/3950301/
4658570,Кружки PRIORITY 44 котёнка,369.0,,https://www.detmir.ru/product/index/id/4658570/
4740108,Кокосовый батончик FIT AND JOY со вкусом манго набор 16 шт,1400.0,980.0,https://www.detmir.ru/product/index/id/4740108/
3766281,Кружка Creature Cups с осьминогом Creature Cups,1689.0,1182.0,https://www.detmir.ru/product/index/id/3766281/
4305052,Напиток Absolute Nature «Весёлый Круг» - красный апельсин 2шт и игрушка-растушка в каждой пробке,465.0,395.0,https://www.detmir.ru/product/index/id/4305052/
4876701,Разрыхлитель теста С.Пудовъ 10 г,199.0,13.0,https://www.detmir.ru/product/index/id/4876701/
3275533,Бутылочка Canpol Babies Love and Sea 250мл с 12месяцев в ассортименте 59/400,325.0,,https://www.detmir.ru/product/index/id/3275533/
3871488,Продукт пищевой IronMan Collagen C 144капсулы,1019.0,865.0,https://www.detmir.ru/product/index/id/3871488/
3310374,Коктейль Лакомства для здоровья Баланс 120г,148.9,118.9,https://www.detmir.ru/product/index/id/3310374/
3608424,Биологически активная добавка Витаниум Коэнзим 30капсул,303.0,,https://www.detmir.ru/product/index/id/3608424/
4597299,Пюре овощное Беллакт для детского питания из брокколи 100 г х 12 шт,909.0,,https://www.detmir.ru/product/index/id/4597299/
4894703,Каша молочная Nestle мультизлаковая груша-персик 200г с 6месяцев,177.1,141.5,https://www.detmir.ru/product/index/id/4894703/
3341921,Биологически активная добавка Эвалар МигСтресс 40таблеток,359.0,303.0,https://www.detmir.ru/product/index/id/3341921/
3538356,Биологически активная добавка Летофарм Биотин Форте с экстрактом бамбука 320мг*30капсулг+500мг*30капсул,461.0,323.0,https://www.detmir.ru/product/index/id/3538356/
4217651,Вермишель Sen Soy Фунчоза 200гр,199.0,159.0,https://www.detmir.ru/product/index/id/4217651/
4824106,Рис басмати индийский DAS пропаренный мешок на молнии 5 кг,960.0,912.0,https://www.detmir.ru/product/index/id/4824106/
4862962,Нагрудник Mjolk Двусторонний Лебеди,775.0,,https://www.detmir.ru/product/index/id/4862962/
3646208,Чай Фабрика Здоровых Продуктов Зеленый с имбирем с травами 75г,94.9,,https://www.detmir.ru/product/index/id/3646208/
3374168,Ершик для бутылочек Nuk 2в1 с губкой Голубой 10720279,775.0,,https://www.detmir.ru/product/index/id/3374168/
3448048,Шоколад Chikalab протеиновый молочный с кешью 100г,219.0,,https://www.detmir.ru/product/index/id/3448048/
4813065,Пюре фруктовое Беллакт из груш для детского питания 100 г х 12 шт,701.0,,https://www.detmir.ru/product/index/id/4813065/
3455883,Мюсли Granolife черника-яблоко 400г,259.0,181.3,https://www.detmir.ru/product/index/id/3455883/
3689586,Кисель Леовит Худеем за неделю Очищающий 100г 5пак,159.9,,https://www.detmir.ru/product/index/id/3689586/
3992371,Гранола протеиновая Bionova ореховая 280г,459.0,389.0,https://www.detmir.ru/product/index/id/3992371/
4658934,Бутылка STOR Тачки. Будет гонка! 400 мл 293385,264.0,,https://www.detmir.ru/product/index/id/4658934/
4696031,Набор посуды детский Sima-Land Hot Wheels Epic race миска кружка тарелка,2124.0,1168.0,https://www.detmir.ru/product/index/id/4696031/
3298575,Батончик Фруктовая Энергия Фрутилад облепиха 30г,44.9,39.9,https://www.detmir.ru/product/index/id/3298575/
3604572,Мюсли запеченные Ого! с малиной и черникой 300г,154.9,,https://www.detmir.ru/product/index/id/3604572/
3608431,Биологически активная добавка Витаниум Цинк 50таблеток,98.9,,https://www.detmir.ru/product/index/id/3608431/
3342087,Биологически активная добавка Эвалар Черника Форте с витаминами и цинком 50таблеток,194.9,168.9,https://www.detmir.ru/product/index/id/3342087/
3430101,Конфеты Bob Snail натуральные без сахара яблоко-клубника 30г,105.9,63.5,https://www.detmir.ru/product/index/id/3430101/
4097562,Вафли Kagi Classic mini в молочном шоколаде 125г,363.0,,https://www.detmir.ru/product/index/id/4097562/
4728064,Набор платочков-слюнявчиков Mjolk Гуси 5 шт 20х20 см,376.0,,https://www.detmir.ru/product/index/id/4728064/
3298577,Батончик Фруктовая Энергия Фрутилад банан-клубника 30г,44.9,39.9,https://www.detmir.ru/product/index/id/3298577/
3805198,Набор посуды PRIORITY Феи / Стекло,1299.0,899.0,https://www.detmir.ru/product/index/id/3805198/
3286213,Печенье Bombbar протеиновое клубника 60г,124.9,,https://www.detmir.ru/product/index/id/3286213/
3590905,Биологически активная добавка Аквион Молочный кальций жевательный 20таблеток,209.0,186.9,https://www.detmir.ru/product/index/id/3590905/
3310318,Батончик Bombbar Кето со вкусом миндальной нуги и ванилью 40г,128.9,109.9,https://www.detmir.ru/product/index/id/3310318/
3433311,Чипсы Dr. Korner цельнозерновые кукурузно-рисовые с сыром начо 50г,55.9,48.9,https://www.detmir.ru/product/index/id/3433311/
4212888,Смесь для выпечки Newa Nutrtition Мука миндальная,200.0,180.0,https://www.detmir.ru/product/index/id/4212888/
4817193,Бальзам Smart Bee Смартик иммуно 100мл,779.0,709.0,https://www.detmir.ru/product/index/id/4817193/
3337385,Мармелад Лакомства для здоровья желейный сливка-яблочко 105г,128.9,113.9,https://www.detmir.ru/product/index/id/3337385/
3426720,Гематоген Асна с кокосом 40г,24.9,19.9,https://www.detmir.ru/product/index/id/3426720/
3286085,Батончик Леовит Фрутончик со злаками яблоко-курага-фенхель 20г,58.9,35.9,https://www.detmir.ru/product/index/id/3286085/
3311813,Батончик протеиновый Primebar Low Carb двойной шоколад с малиной  40г*12шт,871.0,,https://www.detmir.ru/product/index/id/3311813/
3342092,Биологически активная добавка Эвалар Шиитаке 60таблеток,775.0,,https://www.detmir.ru/product/index/id/3342092/
3473905,Бутылочка Baby Land с ручками 150мл с силиконовой анатомической соской Air System голубой,559.0,363.0,https://www.detmir.ru/product/index/id/3473905/
3473909,Бутылочка Baby Land с ручками 150мл с силиконовой анатомической соской Air System розовый,559.0,363.0,https://www.detmir.ru/product/index/id/3473909/
3608441,Биологически активная добавка Фортамин для женщин 30таблеток,241.0,,https://www.detmir.ru/product/index/id/3608441/
3805195,Набор посуды PRIORITY Царевны / стекло,1285.0,899.0,https://www.detmir.ru/product/index/id/3805195/
4599489,Кружка PRIORITY Холодное сердце 2,413.0,289.0,https://www.detmir.ru/product/index/id/4599489/
3892444,Киноа De La Sierra красная 600г,319.0,279.0,https://www.detmir.ru/product/index/id/3892444/
4010724,Набор мармелада Вкусная помощь Лапша kids Вкусная помощь,285.0,,https://www.detmir.ru/product/index/id/4010724/
4242634,Закваска Свой йогурт Кефир 2 шт.,438.0,219.0,https://www.detmir.ru/product/index/id/4242634/
4575907,Слюнявчик Пома клеёнчатый на завязках,269.0,242.0,https://www.detmir.ru/product/index/id/4575907/
4855347,Шоколадный батончик MILKY WAY с суфле покрытый молочным шоколадом 6 шт по 26 г,205.0,174.0,https://www.detmir.ru/product/index/id/4855347/
3356980,Биологически активная добавка Биокор Драже Элеутерококк 50шт,108.9,87.1,https://www.detmir.ru/product/index/id/3356980/
3486058,Кружка Be Happy Лиза,539.0,404.0,https://www.detmir.ru/product/index/id/3486058/
4707865,Кисель Компас Здоровья Компас Здоровья овсяный 150г,47.9,,https://www.detmir.ru/product/index/id/4707865/
3486011,Кружка Be Happy Малышка,539.0,404.0,https://www.detmir.ru/product/index/id/3486011/
3967531,Биологически активная добавка Littoral Альга омега-3 плюс 50капсул,341.0,,https://www.detmir.ru/product/index/id/3967531/
4656622,Макароны Rummo итальянская классическая паста Фарфалле №85 500 г,623.0,249.0,https://www.detmir.ru/product/index/id/4656622/
3286831,Напиток Take a Bite пастеризованный овсяный 1л,259.0,227.0,https://www.detmir.ru/product/index/id/3286831/
4072997,Макароны FOODY с сырным соусом MacCheese Четыре сыра 143г,199.0,99.0,https://www.detmir.ru/product/index/id/4072997/
4728702,Растительная сгущенка Plant Milk Baronas кокос фундук 200 грамм,1057.0,591.0,https://www.detmir.ru/product/index/id/4728702/
4870658,Пряники имбирные Frau Praline Щенячий патруль 3 шт,345.0,,https://www.detmir.ru/product/index/id/4870658/
3341838,Биологически активная добавка Эвалар Мультифлора 30капсул,755.0,627.0,https://www.detmir.ru/product/index/id/3341838/
3627088,Ниблер для прикорма Mepsi с 4месяцев Фиолетово-Розовый,829.0,705.0,https://www.detmir.ru/product/index/id/3627088/
4425405,Нагрудник Mjolk Mini Dinoworld/Автобусы сет из 2х штук,1046.0,,https://www.detmir.ru/product/index/id/4425405/
4462810,Набор посуды PRIORITY Три богатыря Царевны,799.0,,https://www.detmir.ru/product/index/id/4462810/
3707648,Каша Можно много овсяная ананас 210г,309.0,201.0,https://www.detmir.ru/product/index/id/3707648/
3187411,Нагрудник Chicco Fresh 3в1 с прорезывателем с 4месяцев Голубой,1239.0,,https://www.detmir.ru/product/index/id/3187411/
3341235,Биологически активная добавка Благомин Витамин В12 цианокобаламин 90капсул,325.0,291.0,https://www.detmir.ru/product/index/id/3341235/
3480622,Семена Nutvill чиа 500г,549.0,493.0,https://www.detmir.ru/product/index/id/3480622/
3125478,Поильник LOVI 360 Mini Indian Summer 210мл 1/586new,1355.0,675.0,https://www.detmir.ru/product/index/id/3125478/
3342097,Биологически активная добавка Эвалар Эссенциальные фосфолипиды 60капсул,829.0,679.0,https://www.detmir.ru/product/index/id/3342097/
3760720,Биологически активная добавка Турамин Магний 0.5г 90капсул,1103.0,835.0,https://www.detmir.ru/product/index/id/3760720/
3839431,Тарелочка Пома 1615,851.0,765.0,https://www.detmir.ru/product/index/id/3839431/
4055880,Набор конфет VivaChoco шоколадные с начинками Spring 170г,299.0,209.0,https://www.detmir.ru/product/index/id/4055880/
4086879,Орехи Щелкунов Грецкий очищенный 120 гр,286.0,165.0,https://www.detmir.ru/product/index/id/4086879/
3473878,Бутылочка Baby Land 240мл с силиконовой анатомической соской Air System голубой,379.0,227.0,https://www.detmir.ru/product/index/id/3473878/
4458177,Кружка PRIORITY Три кота Фрукты 200 мл,370.0,,https://www.detmir.ru/product/index/id/4458177/
4658953,Бутылка STOR Ламы 400 мл 277277,233.0,,https://www.detmir.ru/product/index/id/4658953/
3187420,Тарелка Chicco Stay Warm с 6месяцев 340624044,1529.0,335.0,https://www.detmir.ru/product/index/id/3187420/
3486052,Кружка Be Happy Катя,539.0,339.0,https://www.detmir.ru/product/index/id/3486052/
3641733,Кунжут Ого! 150г,118.9,,https://www.detmir.ru/product/index/id/3641733/
3286223,Паста урбеч Bombbar кокосовая 300г,449.0,379.0,https://www.detmir.ru/product/index/id/3286223/
3422308,Напиток из цикория Chikoroff шоколадный 12г,26.7,16.9,https://www.detmir.ru/product/index/id/3422308/
3928740,Хлебцы ProteinRex протеино-злаковые банановый трайфл 55г,105.9,95.3,https://www.detmir.ru/product/index/id/3928740/
4073904,Соска для бутылочек Everyday baby антиколиковая Healthy 2 шт от 0 до 3 месяцев,690.0,517.0,https://www.detmir.ru/product/index/id/4073904/
3334366,Биологически активная добавка Vitime Kidzoo Витамины+Омега-3 фигурные манго-персик 60таблеток,485.0,385.0,https://www.detmir.ru/product/index/id/3334366/
3746206,Нагрудник Uviton с аппликацией 3 мес+ Цыпленок 0238 Uviton,335.0,,https://www.detmir.ru/product/index/id/3746206/
4756379,Коллаген порошок с витамином с Japan Formula для суставов и связок гидролизованный со вкусом Личи,600.0,,https://www.detmir.ru/product/index/id/4756379/
3286084,Батончик Леовит Фрутончик со злаками яблоко-курага-рис 20г,58.9,35.9,https://www.detmir.ru/product/index/id/3286084/
3793349,Набор столовых приборов Skip Hop Лама Луна Skip Hop,1499.0,914.0,https://www.detmir.ru/product/index/id/3793349/
3992372,Гранола протеиновая Bionova без сахара шоколадная 280г,389.0,,https://www.detmir.ru/product/index/id/3992372/
4817194,Бальзам Smart Bee Смартик успокаивающий 100мл,749.0,679.0,https://www.detmir.ru/product/index/id/4817194/
3311766,Протеин сывороточный Prime Kraft Whey банановый йогурт 500г,969.0,889.0,https://www.detmir.ru/product/index/id/3311766/
3348587,Биологически активная добавка Now 5-HTP 30капсул,1067.0,,https://www.detmir.ru/product/index/id/3348587/
3356998,Биологически активная добавка Биокор Льняные пластинки с морской солью 30шт,148.9,110.9,https://www.detmir.ru/product/index/id/3356998/
4749756,Протеиновый батончик FIT AND JOY со вкусом двойной шоколад набор 16 шт,1400.0,1190.0,https://www.detmir.ru/product/index/id/4749756/
3518634,Набор приборов Twistshake Пастельный зелёный,1099.0,791.0,https://www.detmir.ru/product/index/id/3518634/
4312107,Джем Mr. Djemius Zero облепиха 270г,299.0,,https://www.detmir.ru/product/index/id/4312107/
4334641,Корица Bufo Eko цейлонская молотая био 80г,899.0,719.0,https://www.detmir.ru/product/index/id/4334641/
4604663,Бутылочка для кормления Baby Land 150мл с силиконовой соской Air System зеленый,409.0,245.0,https://www.detmir.ru/product/index/id/4604663/
764661,Пюре Semper телятина 90 г с 6 месяцев,158.1,110.5,https://www.detmir.ru/product/index/id/764661/
4861207,Нагрудник для кормления Moro Baby силиконовый серый,1000.0,440.0,https://www.detmir.ru/product/index/id/4861207/
3657734,Поильник-чашка Bebe Confort Under the Rainbow 150мл универсальная зеленый 1000349 Bebe Confort,945.0,661.0,https://www.detmir.ru/product/index/id/3657734/
3733441,Салфетки для кормления Mjolk Подсолнухи/Солнце муслиновые сет из 2х штук 26*55 Mjolk,763.0,686.0,https://www.detmir.ru/product/index/id/3733441/
4150475,Макароны FOODY с сырным соусом MacCheese с пряными травами острые 143г,199.0,99.0,https://www.detmir.ru/product/index/id/4150475/
3550005,Тарелка Tommy Lise Chasing waterfall,565.0,367.0,https://www.detmir.ru/product/index/id/3550005/
